"","sgCtu1-g1-R1-input","sgCtu1-g1-R1-polysome","sgCtu1-g1-R2-polysome","sgCtu1-g2-R1-input","sgCtu1-g2-R2-input","sgCtu1-g2-R1-polysome","sgCtu1-g2-R2-polysome","sgCtu2-g1-R1-input","sgCtu2-g1-R2-input","sgCtu2-g1-R1-polysome","sgCtu2-g1-R2-polysome","sgCtu2-g2-R1-input","sgCtu2-g2-R2-input","sgCtu2-g2-R2-polysome","sgScr-g1-R1-input","sgScr-g1-R2-input","sgScr-g1-R2-polysome","sgScr-g2-R1-input","sgScr-g2-R2-input","sgScr-g2-R2-polysome"
"Oit3",17.3917229765112,11.6514252437117,9.98835473578522,15.4365811966528,18.2401971554867,14.737330445622,12.0579531003243,18.203961867629,16.1621958001788,16.9545552013084,12.3735243043846,9.95186496110276,13.063494319207,18.9143269164564,11.9574310334887,14.552850022736,5.61912914802963,14.9033499739133,13.0143586885545,10.3890345629891
"Mcu",8.93088477172195,6.35532286020639,8.08581097658803,6.70272604591501,7.15754571924161,5.52649891710826,5.02414712513512,7.02152814894261,9.1785309482497,7.0156780143345,5.18889728893546,9.95186496110276,7.93140726523282,11.0333573679329,7.35841909753148,9.32875001457436,7.49217219737284,10.1839558155075,13.0143586885545,13.2748774971528
"Micu1",23.032281779704,32.835834777733,28.0625204481585,21.3268556006387,104.361634357975,39.6065755726092,28.6376386132702,17.423792073302,30.5285920670044,30.9859112299774,24.7470486087691,24.5869604921362,14.4631544248363,32.5746741338971,61.1668587482304,43.285400067625,24.9739073245761,105.317006482321,26.4625293333942,41.5561382519565
"Dnajb12",15.0414901418475,13.7698661971138,15.2203500735775,8.53074224025547,11.7753171510104,8.28974837566239,8.5410501127297,11.7025469149044,12.171530170505,12.2774365250854,11.5752324137791,15.8059031735161,11.6638342135777,12.084153307736,12.4173322270844,14.552850022736,12.4869536622881,15.1517391401452,13.0143586885545,12.69770891032
"Anapc16",32.4332131183587,47.1353112131974,40.4290548829402,37.169662618256,41.7908314575075,36.8433261140551,42.202835851135,34.0674143522771,39.1085231708031,42.6787079205349,53.0864107252628,31.6118063470323,33.1252891665606,50.963603080452,32.6529847452959,29.852000046638,31.8417318388346,34.0293157737688,40.7783238908042,40.401801078291
"Ascc1",44.6544238586097,65.671669555466,54.2224971371197,48.5439856052633,45.2541600313341,59.8704049353395,64.3090832017295,49.9308668369252,47.8879875560854,70.7414199778729,60.2710377407119,48.5885171630311,55.0532974880867,58.3191746590739,50.1292301019332,49.2558000769526,58.0643345296395,49.181054913914,44.6826314973706,62.3342073779347
"Psap",3728.87941547738,3978.96172072755,4007.23279280907,3385.68910482901,3279.54127084219,3257.87111163532,3432.49731589231,3365.65249272649,3296.48934339203,3566.88763045457,3410.70210261181,3815.0767030298,3338.18935192593,3437.67891706595,3708.64322515587,3663.21355572306,3888.4373704365,3800.10585418167,3807.13372835849,4232.3772472444
"Cdh23",10.3410244725202,11.6514252437117,23.3061610501655,12.5930004499009,13.160648580541,17.5005799041762,15.0724413754054,10.6623205224684,17.957995333532,10.5235170215018,19.9572972651364,18.1475184584815,17.7290280046381,17.3381330067517,10.1178262591058,21.2695500332295,18.1060828103177,13.6614041427539,13.0143586885545,14.4292146708182
"Vsir",54.9954483311299,52.9610238350533,60.8814002943099,35.7478722448801,38.5583914552693,52.5017397125285,55.7680330889998,42.6492820898736,42.1015223930584,49.6943859348694,60.2710377407119,47.4177095205484,54.5867441195436,53.0651949600582,61.1668587482304,50.3752500787016,84.9112849035588,57.6262865657983,64.2041695302024,81.9579393302475
"Slc29a3",46.0645635594079,37.6023269228878,43.2828705217359,42.8568241117596,36.4803943109734,40.5276587254606,26.6279797632161,40.5688293050017,37.9113234819009,39.7555087478955,33.1291134601264,38.051248380687,27.5266487440433,38.8794497727159,42.7708110044017,38.0613000594634,38.709556353093,40.239044929566,39.4768880219488,40.9789696651237
"Sgpl1",142.424109780618,132.402559587633,148.87404915718,140.554134053733,124.679828657757,121.582976176382,128.115751690946,136.269657409108,131.093365934784,112.83548806388,105.773675505223,138.155301812956,139.499457194389,139.230462023915,138.890160465907,138.065500215701,152.340834679914,150.275445570293,137.952202098678,151.795338337008
"Eif4ebp2",19.7419558111748,11.1218150053612,7.13453909698944,16.2490328385819,15.238645724837,12.8951641399193,18.0869296504864,18.724075063847,17.5589287705646,11.1081568560296,11.5752324137791,13.4642878885508,22.3945616900691,13.6603472174407,19.7757513246159,17.5380500273998,18.1060828103177,20.119522464783,12.1467347759842,10.9662031498218
"Lrrc20",8.93088477172195,6.35532286020639,5.70763127759155,13.2023391813478,9.69732000671445,7.36866522281101,6.53139126267566,9.62209413003247,9.97666407418445,6.43103817980663,8.78121079666001,12.8788840673094,12.1303875821208,6.83017360872037,13.3371346142758,10.4482000163233,5.61912914802963,9.93556664927556,7.80861521313272,4.61734869466183
"Ppa1",27.2627008820986,32.835834777733,26.1599766889613,28.4358074675182,27.9375171622011,30.3957440440954,34.6666151634323,28.8662823900974,24.9416601854611,32.739830733561,24.7470486087691,31.6118063470323,16.7959212675519,18.9143269164564,27.594071615743,29.852000046638,26.8469503739193,29.5583107815948,17.7862902076912,25.3954178206401
"Sar1a",64.3963796697846,60.9051774103112,64.6864878127043,56.6685020245542,48.7174886051607,60.7914880881908,63.3042537767025,54.611885602887,43.4982553634442,63.1411021290105,59.4727458501064,40.3928636656524,39.190482957621,74.6065117260225,52.4287360699118,50.0021000781186,83.66258953733,51.1681682437692,52.0574347542181,62.9113759647674
"Aifm2",16.4516298426457,15.3586969121654,16.6472578929754,14.0147908232768,15.238645724837,13.8162472927706,19.0917590755135,16.1235090827571,14.765462829793,11.1081568560296,16.3649837574118,12.8788840673094,14.4631544248363,19.9651228562595,16.0965417758501,13.0602500204041,14.9843443947457,17.1388524700003,16.9186662951209,20.7780691259782
"Hk1",12.2212107402511,10.0625945286601,11.4152625551831,9.54630679266684,11.3135400078335,7.36866522281101,8.03863540021619,11.9626035130133,11.7724636075377,8.18495768339026,5.18889728893546,11.7080764248268,9.33106737086215,4.7285817291141,14.2569370014672,10.4482000163233,13.1113013454025,12.1710691453626,14.31579455741,10.3890345629891
"Vps26a",59.2258674335245,48.1945316898985,53.7468611973204,61.5432118761288,59.3383628982289,45.1330744897174,48.7342271138107,58.2526779764128,62.6534503858784,61.3871826254269,57.07787017829,57.9549783028925,47.1218902228538,46.7604193212394,64.8460682969962,56.7188000886121,45.5773808673514,49.4294440801459,57.26317822964,61.757038791102
"Srgn",804.719722588841,977.660499995083,962.687142153775,862.620530818214,867.679252029354,951.478896895472,1006.83908387708,829.580547967664,810.304656105261,1007.33443489153,934.400657953685,814.296715346702,743.686069457713,1073.9134504788,739.521119301914,760.106551187519,867.218931845906,826.390756053495,736.178889815902,899.228658285392
"Kif1bp",9.87097790558741,5.82571262185586,5.70763127759155,9.54630679266684,13.160648580541,6.44758206995964,10.0482942502702,8.06175454137855,11.7724636075377,12.2774365250854,8.78121079666001,11.7080764248268,12.1303875821208,10.5079593980313,10.1178262591058,12.3139500192382,7.49217219737284,11.6742908128988,9.11005108198818,8.0803602156582
"Ddx21",44.6544238586097,63.5532286020639,51.8443174381233,42.2474853803128,48.4866000335722,68.1601533110018,54.2607889514593,53.571659210451,53.4749194376287,49.6943859348694,48.6958053269328,42.7344789506177,67.6502384387506,66.2001442075974,45.530218165976,58.95770009211,81.1651988048724,51.9133357424648,47.2855032350815,70.9917361804256
"Ddx50",17.8617695434439,12.1810354820622,10.9396266153838,17.6708232119578,13.6224257237179,16.5794967513248,6.02897655016214,13.7829996997762,14.765462829793,10.5235170215018,12.3735243043846,19.3183261009642,14.9297077933794,12.6095512776376,13.3371346142758,16.4186000256509,8.74086756360164,16.3936849713047,13.0143586885545,8.0803602156582
"Ccar1",58.7558208665918,58.2571262185586,51.368681498324,51.3875663520151,60.0310286129942,67.2390701581505,47.7293976887836,50.7110366312522,58.2637181932372,51.448305438453,53.8847026158682,50.9301324479964,73.2488788612678,56.2175827794677,60.247056361039,52.2410000816164,56.1912914802963,62.0972915579723,58.5646140984954,64.0657131384329
"Tet1",6.11060537012554,10.0625945286601,1.42690781939789,5.48404858302137,14.5459800100717,23.0270788212844,3.01448827508107,5.4611885602887,12.3710634519887,8.76959751791813,6.78548107014637,4.09782674868937,9.33106737086215,11.5587553378345,8.73812267831863,11.9408000186552,17.4817351272033,13.6614041427539,7.80861521313272,2.88584293416364
"Slc25a16",6.58065193705828,6.35532286020639,11.4152625551831,9.14008097170229,9.92820857830288,15.6584135984734,10.0482942502702,8.06175454137855,9.57759751121707,10.5235170215018,13.17181619499,11.1226726035854,19.1286881102674,11.0333573679329,10.5777274527015,10.0750500157403,7.49217219737284,4.71939415840589,10.8452989071288,11.5433717366546
"Hnrnph3",15.0414901418475,13.2402559587633,13.3178063143803,13.2023391813478,14.7768685816601,11.9740809870679,11.5555383878108,11.7025469149044,11.1738637630866,10.5235170215018,7.58377296075182,7.6102496761374,14.9297077933794,15.761939097047,15.1767393886587,18.2843500285658,10.6139106129449,16.3936849713047,11.7129228196991,12.69770891032
"Herc4",10.8110710394529,7.41454333690746,6.18326721739085,10.7649842555605,10.1590971498913,12.8951641399193,8.5410501127297,8.32181113948754,10.3757306371518,8.18495768339026,11.1760864684764,9.95186496110276,9.33106737086215,7.8809695485235,7.8183202911272,9.70190001515734,9.36521524671605,13.1646258102901,11.2791108634139,9.23469738932366
"Sirt1",12.6912573071838,13.7698661971138,10.9396266153838,16.2490328385819,14.3150914384832,5.52649891710826,9.54587953775673,15.0832826903212,13.3687298594072,8.76959751791813,6.78548107014637,12.8788840673094,17.262474636095,8.93176548832664,13.3371346142758,17.5380500273998,12.4869536622881,14.1581824752177,13.0143586885545,8.65752880249093
"Dnajc12",19.7419558111748,27.0101221558772,28.5381563879578,22.1393072425678,23.0888571588439,19.3427462098789,29.6424680382972,20.5444712506099,23.744460496559,33.3244705680889,37.1205729131537,21.6599413859295,18.1955813731812,28.3714903746846,22.9950596797859,14.552850022736,18.1060828103177,18.1324091349279,17.352478251406,34.052946623131
"Ctnna3",263.696124049264,236.206166304338,195.010735317711,216.315249663621,209.646823002303,167.637133818951,217.545570518351,256.675862333569,214.897344157933,215.147459106258,215.538810463473,235.917739960259,183.822027205984,184.940085405352,340.786784454427,176.87310027633,174.817351272033,234.479372922903,226.016029224564,206.626354086117
"Gm31763",15.0414901418475,29.6581733476298,22.8305251103662,15.639694107135,24.2433000167861,37.7644092669064,36.6762740134864,13.0028299054493,18.7561284594668,33.3244705680889,29.5367999524018,11.1226726035854,45.2556767486814,35.7270619533065,17.4762453566373,16.0454500250679,26.2226026908049,15.4001283063771,14.7496065136951,32.3214408626328
"Reep3",122.682153969444,166.297614842067,143.642053819387,128.976698156243,124.910717229346,173.163632736059,165.796855129459,128.728016063948,112.935837319768,171.299471516667,167.641297027146,110.641322214613,127.369069612268,164.974962549092,130.611938981184,124.258950194131,154.838225412372,118.730021458843,125.805467322694,152.949675510673
"Jmjd1c",23.5023283466367,27.0101221558772,22.8305251103662,28.0295816465537,29.0919600201433,30.3957440440954,23.1110767756216,28.6062257919884,31.7257917559066,27.4780722228101,31.1333837336127,25.1723643133776,30.7925223238451,25.7445005251768,34.9524907132745,30.2251500472209,32.466079521949,38.003542433479,30.8006488962457,29.4355979284692
"Nrbf2",21.152095511973,23.3028504874234,26.6356126287606,26.8109041836601,25.8595200179052,18.4216630570275,28.1352239007567,26.0056598108986,23.744460496559,29.2319917263938,34.3265512960346,24.0015566708949,24.2607751642416,28.3714903746846,27.594071615743,27.2399500425571,29.9686887894913,25.5840841218846,26.4625293333942,27.1269235811383
"Egr2",37.6037253546187,23.3028504874234,31.3919720267535,34.1229689610219,37.6348371689156,26.7114114326899,33.1593710258918,52.0113196217971,56.8669852228514,39.1708689133676,39.9145945302728,50.9301324479964,48.9881036970263,35.201663983405,36.7920954876574,41.4196500647102,33.0904272050634,41.9777690931893,52.9250586667885,49.059329880782
"Ado",32.9032596852914,21.7140197723718,30.4407001471549,25.1860008998019,30.7081800212624,37.7644092669064,31.1497121758377,28.6062257919884,36.7141237929988,38.0015892443119,57.8761620688955,26.9285757771016,55.5198508566298,37.8286538329128,27.1341704221473,23.1353000361444,35.587817937521,27.3228082855078,33.4035206339566,36.3616209704619
"Arid5b",76.1475438431029,73.615823130724,77.053022247486,71.6988574002424,60.9545828993479,98.5558973550973,64.3090832017295,50.7110366312522,59.660451163623,70.7414199778729,62.2667674672255,57.9549783028925,76.0481990725265,63.047756388188,73.1242897817191,71.2716501113481,85.5356325866732,75.2619173682624,69.4099130056242,80.803602156582
"Rhobtb1",20.2120023781076,27.5397323942277,21.8792532307676,26.8109041836601,25.1668543031399,25.7903282798385,16.0772708004324,19.5042448581739,29.530925659586,18.1238348703641,34.3265512960346,19.9037299222055,11.6638342135777,18.3889289465548,22.9950596797859,20.5232500320636,22.4765165921185,25.8324732881165,21.6905978142576,24.8182492338073
"Cdk1",51.235075795668,64.612449078765,59.454492474912,62.5587764285401,64.4179114731745,53.4228228653798,68.8308156143511,57.9926213783038,61.8553172599436,58.4639834527875,65.85908097495,56.7841706604098,35.9246093778193,46.7604193212394,62.0866611354219,60.8234500950248,61.1860729452115,52.6585032411605,60.299861923636,52.5223414017783
"Ccdc6",25.8525611813004,18.0067481039181,22.8305251103662,25.7953396312487,27.2448514474358,14.737330445622,22.1062473505945,22.8849806335907,28.9323258151349,23.385593381115,23.5496107728609,25.7577681346189,29.8594155867589,20.4905208261611,28.0539728093388,24.2547500378933,21.8521689090041,24.0937491244932,27.7639652022497,18.4693947786473
"Bicc1",65.8065193705828,38.6615473995889,103.688634876247,51.7937921729796,38.3275028836809,43.2909081840147,63.806668489216,63.9739231348104,61.2567174154925,53.2022249420367,85.018086349481,54.4425553754445,56.452957593716,38.3540518028144,29.4336763901259,32.4640500507188,78.0434603893004,41.2326015944936,64.6379814864875,45.0191497729529
"Cisd1",73.3272644415065,160.471902220211,166.472578929754,78.6046963566397,88.1994343467838,162.110634901842,163.787196279405,81.1376586100035,81.8086454083125,162.529873998749,134.512183567019,87.8105731862008,62.5181513847764,216.989361569347,87.3812267831863,73.137400114263,151.7164869968,79.9813115266683,95.8724423390184,157.567024205335
"Ipmk",14.5714435749148,21.7140197723718,11.4152625551831,14.2179037337591,14.5459800100717,19.3427462098789,9.54587953775673,14.5631694941032,15.5635959557277,16.9545552013084,15.1675459215036,9.95186496110276,12.1303875821208,18.3889289465548,13.7970358078715,17.5380500273998,15.6086920778601,15.648517472609,14.7496065136951,17.8922261918146
"Zwint",52.6452154964662,78.3823152758788,78.0042941270845,58.0902923979301,52.4117057505757,72.7655690752587,87.9225746898646,51.2311498274702,54.4725858450471,92.3730938554043,80.627480951151,53.8571515542031,54.1201907510005,70.9287259367115,45.9901193595717,48.8826500763697,64.9321590438979,49.9262224126097,47.7193151913666,79.6492649829166
"Pcdh15",58.285774299659,69.9085514622703,61.8326721739085,49.3564372471924,58.6456971834635,55.2649891710826,69.8356450393782,57.2124515839768,61.6557839784599,62.5564622944827,63.0650593578309,57.3695744816512,43.389463274509,59.8953685687786,53.8084396506989,42.1659500658761,61.8104206283259,52.1617249086967,52.0574347542181,60.6027016174365
"Gm15398",12.2212107402511,16.947527627217,13.3178063143803,13.40545209183,14.3150914384832,9.21083152851376,15.5748560879189,15.8634524846481,10.9743304816029,16.3699153667805,8.78121079666001,11.7080764248268,9.79762073940525,13.6603472174407,22.0752572925944,10.0750500157403,9.36521524671605,16.3936849713047,9.97767499455848,15.5835518444837
"Gnaz",23.032281779704,21.1844095340213,30.9163360869542,20.9206297796741,15.9313114396023,13.8162472927706,33.1593710258918,25.7456032127896,23.9439937780427,23.385593381115,24.7470486087691,26.3431719558602,21.928008321526,19.439724886358,20.6955537118073,19.4038000303147,24.9739073245761,17.3872416362322,26.4625293333942,25.3954178206401
