	sgAI987944_p1...sgCtrNT_p1	sgAtf3_p2...sgCtrNT_p2	sgBach1_p1...sgCtrNT_p1	sgBhlhe40_p1...sgCtrNT_p1	sgCebpb_p1...sgCtrNT_p1	sgE2f5_p3...sgCtrNT_p3	sgEgr1_p1...sgCtrNT_p1	sgEgr2_p3...sgCtrNT_p3	sgEtv3_p3...sgCtrNT_p3	sgEtv6_p1...sgCtrNT_p1	sgFli1_p3...sgCtrNT_p3	sgFosl2_p3...sgCtrNT_p3	sgIrf1_p8...sgCtrNT_p8	sgIrf2_p4...sgCtrNT_p4	sgIrf3_p5...sgCtrNT_p5	sgIrf4_p8...sgCtrNT_p8	sgIrf7_p4...sgCtrNT_p4	sgIrf9_p4...sgCtrNT_p4	sgJun_p8...sgCtrNT_p8	sgJunb_p4...sgCtrNT_p4	sgKlf3_p5...sgCtrNT_p5	sgKlf6_p4...sgCtrNT_p4	sgMafb_p5...sgCtrNT_p5	sgMax_p5...sgCtrNT_p5	sgNfe2l2_p4...sgCtrNT_p4	sgNfkb1_p8...sgCtrNT_p8	sgNfkb2_p6...sgCtrNT_p6	sgPparg_p7...sgCtrNT_p7	sgRbpj_p6...sgCtrNT_p6	sgRela_p8...sgCtrNT_p8	sgRest_p7...sgCtrNT_p7	sgStat1_p8...sgCtrNT_p8	sgStat2_p7...sgCtrNT_p7	sgStat3_p8...sgCtrNT_p8	sgStat5a_p8...sgCtrNT_p8	sgTgif1_p8...sgCtrNT_p8
Pdpn	-0.0626171949915371	-0.181861784930033	-0.0653119851953257	0.202613898859273	-0.687690557968917	0.100048945397226	-0.539578007891402	0.16106744922134	0.410151418112191	-0.103764999170842	0.127717107831055	0.158000211076354	0.175596668623792	-0.511518011530443	0.303165345908612	-0.380243614168736	0.00456080028175521	0.441854574643056	-0.698340982466584	-0.817281157373436	-0.658150906546984	-0.208314436469434	-0.57083821731138	-0.628746610895178	-0.438107356374847	0.0454933617975737	-0.386829658193562	0.406901303239341	-0.462552811812989	-0.120932799717362	0.332780489082014	0.335255743331238	-0.0100391314359172	0.0589903733091592	-0.0915654821360636	-0.106735480334468
Lrpap1	-0.186471833624349	-0.407172111223847	-0.24228765897479	-0.0982691100959556	-0.414514501856248	0.125350974681453	-0.0924313175836566	-0.682761190117555	0.146293558948406	0.409503825447857	-0.312714875940575	-0.120841397325158	0.0948113307663014	0.0478068230182807	0.139662979730799	-0.455603575433701	-0.027967597386672	0.317401809454678	-0.36389714577694	-0.330029692664166	-0.0952577291342891	0.120089353383571	-0.3146836843502	0.238629394902915	0.0499654612921621	-0.238332073361917	-0.16508285624521	-0.22427228841385	0.139435589253193	-0.20673073602847	-0.141463549709107	-0.078428015575108	-0.0350276650521995	-0.0198448120581691	-0.261201188152725	0.0946013423059764
Abcc5	-0.545678689418462	-0.201178861587777	0.179480891749064	-0.294107714903997	-0.610354546424503	-0.130234437891128	-0.221552059593932	-0.459695569275643	-0.0382692288871542	-0.298764130383577	0.0268337739440971	-0.133652457340495	-0.169749997135532	-0.123720816524069	0.583775788508103	0.152742410650119	-0.173278039545984	0.337897153371022	0.14431597158083	-0.375064772784344	-0.196438219024659	-0.155489066072311	-0.065875070255851	-0.112816940555704	-0.407653684068304	0.214976065755882	-0.194954861327779	0.325860928584998	-0.189244514277287	-0.837661934479986	0.55726112452078	-0.334125530489721	0.53884174023212	-0.214777761127856	-0.392877348406688	0.155466622433885
Ccr1	0.183588485581042	-0.0488661088522599	0.202665557723433	0.206591982250395	0.00274762406439777	0.112390404409854	0.11323929542454	0.0502202787686734	0.277552439300236	-0.04089632979358	-0.0390888684489159	0.184945697008411	0.155409164530573	0.0459839462930383	0.553000890992427	-0.378303572401021	0.057136359178207	-0.0191201880732113	-0.110188121288756	-0.00590310369318114	0.267110790907162	0.352640419379051	0.329926342939879	-0.153759818205492	0.00276663676092781	-0.456392186952634	-0.0588978576330899	-0.119092631330071	0.0968504238007251	1.5163104870484	-0.144478813568841	0.468753167161102	-0.219910800984678	0.0714779177324578	0.0352117874175457	0.207355833374216
Gm47079	0.0981834587999533	-0.0375596516560792	0.510340803242545	-0.0385797149733165	0.0024516761507849	-0.186597388451069	0.0835101234977005	-0.296671415108478	-0.428012183659233	0.155880698474241	-0.247551647844395	-0.0677632399375154	0.222058797559313	0.115393834146776	1.83360338934664	0.341606353200135	-0.10189879487815	0.576834322970065	0.172452653834624	0.453070853478641	0.572824467954216	-0.125802754587071	0.41520907749987	0.00806553209402683	-0.096092574671542	0.0271289117009523	0.178358824973336	-0.302802943837891	-0.407075017533701	-2.46109169917095	-0.348917058690002	0.284000456977007	-0.0272918216867817	0.0990371012452478	0.470096894203201	0.315328105629875
Tgfbi	-0.329319942667067	-0.659882851395622	-0.20384503362271	-0.244532697502378	0.159456384882466	0.153739219747456	-0.0596733939643306	-0.957872222431589	0.162019837606866	0.679058527372327	0.18131434576491	-0.098879010953377	0.0720482873863073	-0.294633096294763	0.283930107743386	-0.902175983172839	-0.240734426462349	0.00984972343172874	-1.18074974975465	-0.350046142546066	-0.0630402166244748	-1.16269695421146	-0.0430654410690234	1.03561695441003	-0.501338882837968	-0.92242752623536	0.280082880457247	-0.186389913078894	1.04597742387015	-0.806170802459236	-0.355743555896431	-0.184087595525562	0.0446209127261668	-0.0986537231202336	-0.600698643446931	-0.168993544907268
Resf1	-0.540818951345283	0.00947385359940256	-0.0436996292001446	-0.0234220851940066	0.156015245800315	-0.245337060206843	-0.282595917139632	-0.0415710403446745	-0.156253757501372	-0.201986465427954	-0.0686567104950502	-0.157248820883972	-0.337157930785501	-0.0182507472319031	-0.259347313866375	-0.272202450383729	-0.305775405801532	-1.18635844450023	-0.0842071022164959	-0.38434515740485	-0.335152898988765	-0.309182303180568	-0.406406462170354	-0.371864409780111	-0.43190636135961	-0.337832506381877	-0.241660848371133	0.535190547336311	-0.275313657135531	-0.888916604253994	0.545611742126394	-0.495328355380401	-0.582178263101981	-0.558096490725731	-0.500613002812726	-0.20184002585823
Bhlhe41	-0.313703129748028	-0.472837580265328	-0.028838646170783	0.0329587587529865	-0.848798650398869	0.0436148744912987	-0.557663023244736	-0.0827703114742189	-0.018593850516444	-0.284625245053434	0.0249608387539677	0.108548217667295	0.0390433549981246	-0.0528464427098765	0.428622595611188	-0.157183956817043	0.0477967916630142	0.396837520622135	0.166783487280359	-0.392644819245781	-0.677257662268445	-0.0419391885461007	-0.861184098372314	-0.229048564212487	-0.667957426337361	0.183716583786019	-0.526184272191363	0.324589949359918	0.0156756792034169	-0.423107692509936	0.539388677584961	-0.0838536263241938	0.53032325424482	-0.136236127881633	-0.390542749746327	0.0808844247757463
Aldh1b1	-0.119550889022929	-0.796567914549192	-0.195392143358378	-0.201211623878389	-0.663740805339364	-0.0478204008546665	-0.122078428721518	-0.190172494264045	-0.12869217803733	-0.0565921236697413	0.0130693037276544	-0.481171426982855	0.159074245492989	-0.332029818834138	-0.228334544555999	-0.291870866266972	-0.272118024557088	-2.28633851548965	-0.0594962656524078	-0.251557297121461	-0.207204768028335	0.0238010300860241	-0.586528866140066	0.263591266181199	-0.213438046239907	-0.385641449809912	-0.188923888655774	-0.354820602182889	0.022063913526261	-0.325034523322041	-0.125690084795051	-0.682603706858806	-1.94754792173798	0.0748991916579342	-0.0939915370193329	-0.334819729404482
Hsd17b11	-0.193167106224198	-0.454712951513999	-0.21359195300907	-0.280519689866637	0.400640480530031	0.171290921447559	-0.172515212979219	-0.357962460968116	0.202876061599273	-0.167997640231169	0.340743633992867	0.0849527289280623	0.0589681430359903	-0.430164371117845	0.241659828433789	-0.223550979725921	0.153363535520006	-0.0526353222053242	-0.153813393820869	-0.027029304777324	0.0421876276332647	0.409899890966969	0.615002335261662	-0.0197164871060629	0.347921617014105	0.667479907400088	0.101116703551602	-0.0554616404817168	-0.0191352403628695	-0.338264954275584	-0.0921495882394723	0.0836714807860339	-0.321055619339512	-0.0814129076813632	-0.291033090057566	0.177092218160992
Slpi	0.253146720997914	1.38851389374333	-0.046181266088265	-0.481960986331542	-0.659381000074558	0.180773643678076	-0.18275674839599	-0.349191749526616	0.0664761073494908	0.222211211596251	0.230633751176105	0.273574191362702	0.714325424712096	0.197994463071981	-0.512513887052442	0.574581284434772	0.0644472565158773	0.364193725655561	0.543278803583715	0.163463755461112	0.036076411330435	0.392006744346788	0.597282826701466	0.371104563947458	0.0890101108689265	0.315842097749153	-0.699480944251428	-0.293525507892558	-0.382757631868468	-1.08157947289232	-0.21440880047433	0.370052892961367	0.272361667902074	0.0784573871574015	-0.113415574414842	0.0939743613768309
Creg1	0.176795900918416	0.236105342488193	0.269267914738561	-0.131220950100309	0.0156199048809125	0.15308599862197	0.0682488003978499	-0.21730965392409	-0.0195847632678277	-0.188618464749815	-0.0463196093852272	0.214832383347911	0.0642581871321433	0.162572663888293	0.190409722600281	-0.0528416507254743	0.136081112171892	-0.139025224096564	0.193105202202453	0.205188834980447	0.212637137260078	-0.0458456894615242	-0.1194660395839	-0.109812315846439	-0.799324344427642	0.01010559009082	0.131127428810226	-0.301940247593198	0.045476773025154	0.200067160655637	-0.234638017688756	0.139154672105683	-0.188665504164739	0.151555444593772	0.187710648292706	0.041810006263626
P2ry14	-0.181627623892211	-0.284350842782173	-0.00328186741966796	-0.0989744983844698	-0.507107832898678	-0.0584228411323071	-0.151280072962329	-0.218543179087709	-0.164037527274226	-0.178956763430591	-0.211933751884729	-0.0215886732589006	-0.131862333643801	-0.107777149785866	0.18740455438728	-0.0916766901210462	-0.0821453035407451	-0.737661405255523	-0.147174398962569	-0.054337627746305	-0.16062064076355	0.146755831541999	-0.0488998199409476	-0.162100467074444	0.00810999347634933	0.128246356122078	0.0784803171817234	0.05256291663577	-0.0700359897805711	0.134789757530402	0.114971258353524	-0.402777925069087	-0.860374213666967	-0.130704510023079	-0.109871213788868	0.345415147875295
Ptpre	-0.154798630579158	0.178361917137337	0.42163433771394	-0.292479047994272	-0.924766905657296	-0.0490695238803127	0.172850280358234	-0.466625840110374	-0.331347357974577	0.0598293130437639	-0.102003305990767	-0.223983790327822	0.391497647836784	0.0943032035303855	1.36109301081169	0.235635559171752	-0.171015811387237	0.983744724595768	-0.0502340234995549	-0.0506341389481593	0.092681708734724	0.377001962800708	0.232159171009826	0.584468007392694	-0.187658519619689	0.601638032244487	-0.442341615614069	-0.137013172984012	-0.146834004913801	-0.105002403803614	-0.283574900771862	-0.0127300416362344	0.87951400532674	-0.270876278618008	-0.423177886144408	0.554237924936204
Thbs1	-0.197853811911775	1.16539415533387	0.339399686820209	-0.445440387652535	-1.09718926696298	0.205314990398955	0.15329685036318	0.638179623209842	-0.0551529015100298	-0.309958204106514	-0.711458518460597	0.259908860375762	0.0138223725313162	0.830466512214804	0.76372685785946	0.085259660453735	-0.231107620754335	-0.335684249978813	0.264260850035077	0.145664566851846	-0.500857042395758	0.451761360980806	0.056723354595186	0.286241926332208	0.161964834565385	0.441912448679433	-0.456104472644725	0.27150431894301	-0.772641799392489	-0.150363688370103	0.00555188243240945	-0.0519899622877773	-0.287871623948558	-0.0795163988679386	0.17829612585769	0.0517959808076265
Fcgr1	-0.218100827979464	-0.571933046689781	-0.285669397569403	0.346431997302483	-0.575979027349286	-0.0212091333290729	-0.00301837325387666	0.711669445229723	-0.126248076959456	0.311240275084183	-0.891166042359815	-0.195692192258183	-0.029931690170983	0.109952312216414	-0.17559303732316	-0.389037391010945	-0.163694890005999	-1.50419864338277	-0.306187773185128	-0.0523968953783083	-0.0154851560646456	0.250835707496935	-0.450634154881689	-0.128658536859252	0.156157774228576	-0.229539010178961	-0.663303564825693	-0.364948729485577	-0.378284001092203	-0.0261546298010487	-0.461833352202563	-0.35143797569532	-1.61710703560155	-0.0272678439669383	0.185873221099921	-0.37406826424339
H3f3b	0.00367001013451507	0.188736365924314	0.19902608281612	-0.0450029669374352	-0.564533480711352	0.15979672043966	0.00898389963621504	0.220594604980953	0.0478807946745778	-0.109293158252942	-0.128944841814915	0.0295170390843875	0.143828501073616	-0.0824774961522046	-0.0344948857181517	0.249359604994016	-0.0490722365184375	-0.35601849246547	-0.0632392994175159	0.178235481281375	0.0873034218144362	0.347903886165492	0.175924124707196	-0.235306395337952	0.0133217085296273	0.149044274334722	-0.396956142260475	-0.11482136768959	-0.37094533567252	0.359347023675952	-0.225325083750644	-0.0222635372516251	-0.591930740910314	-0.0562248640536982	0.230329958858389	0.455430440954029
Ctsb	0.0772837309500822	-0.291165625809221	0.030848215302111	0.143014249417098	-0.321690340766445	0.219434826111357	-0.0207887520191026	0.138963160909706	0.0326933710028197	-0.0619305470812073	-0.0733386260428937	0.0748877501354883	0.0145349228886271	-0.175939676607635	0.150796883953275	-0.188183279611192	0.0966754983640872	-0.124926088440409	-0.0155944482525587	0.140229434088868	0.139370551705813	0.126140525095824	-0.104216175441989	-0.337907048107402	0.138459722266546	0.0728098902864112	-0.189123884460692	-0.175780993440922	-0.147187359013977	0.239584954360367	-0.176030165305345	0.00928212260247285	-0.248990272813394	0.0217304967143512	0.118879662459246	0.0973182698278006
Cfb	-0.070739045696361	-0.0989174747265311	0.00660306188731319	-0.738568269049511	-1.70245543035937	0.0624347783763666	-0.0501706887741555	-0.361180650747328	-0.397331127721741	0.537102062380999	0.425122738376625	-0.0858316648846085	-0.0355347498278986	-0.123034602989772	0.131833864745331	0.00979748261464941	-0.226489725650037	-0.786488724807255	0.257285099105129	0.130386596287887	-0.269723067820981	-0.148077736787791	-0.500794905358482	-0.12269151928131	0.105864052358689	-0.0554225405518656	-0.41571222145828	-0.432111128018123	-0.324278100756071	-1.51179604446002	-0.077628111643457	-0.418498649065909	-0.830405679073301	-0.144555395159981	-0.151931662961878	-0.57432636922127
Ccrl2	0.11107521083005	0.27757920346823	0.186384399425336	0.132560705884705	-0.7257195003922	0.169358343883147	-0.0628087735045852	0.0373430882674839	0.142814328929912	-0.127320331404983	-0.158526941462828	0.171262297478631	0.255519280324572	0.186274854304164	-0.0118056252635341	0.211641569488215	0.0482810011381627	-0.117161280149002	0.0818913863182491	0.169672900898059	0.318810157694944	0.320956078214191	0.279823817902416	-0.4220978132422	0.0963384315231259	0.187027881124932	0.0714477244784426	-0.0302243084296112	-0.228125980552923	-0.419879755039053	-0.0961543107448453	0.195835101313875	-0.347568213029495	0.141521734241975	0.339899068532709	0.32558412541916
Parp14	-0.41511287867664	0.149890387474914	-0.0917725263401294	-0.13314021802525	-0.270139037218328	-0.0335335320542143	-0.0328217715916939	-0.000687780180655295	-0.0700266629657715	-0.0658553494294587	0.0154801296273206	0.0622427811994779	-0.404045960239056	-0.0109216432903683	-0.36713592002017	0.0476090105984426	-0.0897469805088882	-0.337792232951157	-0.0342769463521506	0.018297338667514	-0.112429819768542	0.161231659430062	-0.103429290556686	-0.533928254045401	0.0349686293621598	0.0895798330078481	-0.012254396092267	0.279261576734495	-0.0650827669733456	-0.57310358967557	0.197501169045955	-0.388518855096086	-0.781371707426226	-0.281766456343576	-0.34877794699921	-0.195272807164868
Adgre1	0.057169722358231	-0.142536841496961	0.174561909026542	0.249556726579881	-0.944855398227181	0.355934798950838	0.0766628976398245	0.879778316005784	-0.0771684629608629	0.681349551664279	0.491235126373771	0.274949381025817	0.298382699166376	0.0687099314522204	0.585689274002679	0.144823430784071	-0.274163814989818	0.051941397420352	0.0294413669875633	0.322174120967907	-0.0282754717306481	-0.162214362810747	-0.115318795631846	-0.391040476844116	-0.141943228830564	-0.490220717269892	-0.240405118914993	-0.357227630387183	-0.290106011479385	-0.378649885122017	-0.21881442494348	-0.0158999677624205	-0.122396124812687	-0.20730381065421	0.0378218219119333	-0.292609723237745
Ahnak	-0.717144772897953	-0.437077315077746	-0.033880452642487	0.210460616111767	-0.42297546906328	-0.264148102311786	-0.25445884656423	0.162735720626419	-0.0506576146559237	-0.224826017585736	0.365750295556168	-0.0329936940150759	-0.296659529576184	-0.295967987785529	-0.118455256438725	-0.068913329097045	-0.158051131334322	-0.0281999279159475	-0.281488746104555	-0.291404307037206	-0.288606998326106	-0.796947373896208	-0.236853342121359	-0.296450383713838	-0.349504532369899	-0.0900261212634312	-0.0663886476465034	0.669875859678049	-0.290904803763333	-0.857283190361169	0.664374151716531	-0.594894739408918	0.217444871051061	-0.840634887573088	-0.892194580394669	-0.309420622174795
Ccr5	-0.215069794613685	-0.330492253052401	-0.240275822943689	-0.241723091306607	-0.276324842071188	0.0240131765046909	0.105067864768561	-0.21818382114871	-0.0623630734287817	0.0671037120196223	-0.098577852029555	0.0418883239717935	-0.225538975223203	-0.0232176646661353	-0.123225048687811	-0.870620437100591	-0.133237854410528	-0.868960630225024	-0.316643940531525	-0.30453542245271	-0.178511816079551	0.680860404736655	-0.141045611744063	-0.127291543338429	0.07466961853582	-0.0469925422105142	-0.200806150979766	0.0710841390909236	-0.0846542683055205	0.593625596069261	0.0123433370239177	-0.515907661638858	-0.388332524557936	-0.332808000311106	-0.670018962678276	-0.0443178690796779
Dcstamp	-0.15751824111368	-0.238135774795205	-0.568454059875692	-0.863569835809344	1.41599810695589	-0.201695347534905	-0.175333482665426	-1.47137598001353	0.449659713985421	0.108770735559211	0.0404001886795573	-0.863688224294267	-0.351694259287376	-0.315568869044007	0.609698350080044	-2.47530213798439	-0.162847843771884	-0.190171223898764	-0.446693094116839	-0.781181604352561	0.0385439413262034	-0.487574878863674	0.632265453811967	0.487356763939573	0.273787347161315	-0.319685091629141	0.383179788250416	-0.150815559896111	0.979112936694103	0.178559634780644	-0.354053397386584	-0.0832288332693372	0.0466310455288674	-0.0232664842862569	-0.654749186100966	-0.175293928668108
Cd53	-0.063399295431747	0.177859957653311	-0.0798515005555203	-0.0564199065634661	-0.426331264214992	0.0635993498631802	-0.412286083577552	0.268226862387147	0.132104956878463	-0.111768033358493	-0.124540429739801	0.209798391633941	0.219698542816044	0.0259914145764633	-0.347052352169463	-0.0129962694415831	0.090074322869631	-0.156447373778468	0.113834333383839	-0.173764387924885	-0.689520445665721	0.0622758798826322	-0.350491403009034	-0.803510209642997	-0.406678735120932	0.0691904469972702	-0.257854114953235	0.193933890790138	-0.130322584630914	0.0540942605436783	0.24535619951399	0.272558709480554	-0.256305271776107	0.12891022101385	-0.0752401745087106	0.415923964246065
