"","sgCtu1-g2-R1-input","sgCtu1-g2-R2-input","sgCtu1-g2-R1-polysome","sgCtu1-g2-R2-polysome","sgCtu2-g2-R2-input","sgCtu2-g2-R1-polysome","sgCtu2-g2-R2-polysome","sgScr-g2-R1-input","sgScr-g2-R2-input","sgScr-g2-R1-polysome","sgScr-g2-R2-polysome"
"Acsl1",178.94278611076,160.406204487023,119.426788743175,112.054902179214,149.750444466651,112.652764788252,102.278188326577,155.178797779721,148.469671787576,132.828986366246,117.999785134787
"Casp3",33.0268308494004,35.8422681368798,25.1424818406683,30.3143696716714,30.5347977871263,25.0865400578882,21.0359394430549,26.9643250457282,23.8649685803643,26.0448992874992,28.8570903114129
"Irf2",37.2975417350987,41.7891915497254,41.205734127762,51.9674908657224,37.8436589595768,52.5397348382186,39.8957472195869,41.7857752364265,37.3814109621636,42.9740838243737,56.2856117955281
"C130073E24Rik",101.073490961527,101.258425678181,84.8558762122557,69.0193238060376,91.9292316357101,79.992929618549,77.8571551800424,92.6787066141254,97.3606240313978,84.6459226843725,67.7141624139095
"Gm45554",27.190192638946,30.3775277034542,25.8408841140202,20.8411291492741,20.6272304200268,24.6132091133997,21.0359394430549,28.7500419361738,23.0201909315019,15.6269395724995,19.9999635821674
"Aga",77.5845810901863,82.2925618209976,100.220726225997,106.370957865776,82.1840834057762,102.239484009506,87.5288514756998,68.5715285931102,68.6381839700744,71.6234730406229,110.856940998299
"Spcs3",59.2205242816835,62.5230596647814,63.9038080116987,78.7632283433606,59.7702424769281,80.4662605630375,73.9884766617794,60.8929459641942,63.1471292524684,69.0189831118729,72.5712964267215
"Sap30",65.0571624921379,60.1121447676819,71.5862330185696,60.3580753284172,48.8881602868352,60.5863608945224,48.3584814782872,70.3572454835557,61.2463795425279,52.0897985749984,57.9998943882853
"2500002B13Rik",36.1586854989125,32.6277149407471,12.9204420570101,11.6385526418024,27.4488341809806,11.3599426677229,13.0567899991375,45.0000656392285,31.0455785956952,13.0224496437496,12.2856919147599
"Hmgb2",535.262431007524,557.242796549607,732.973185882817,906.724450000886,460.78309213871,663.609984172815,528.074617742896,511.965032490747,468.218011882015,683.678606296855,875.141263602551
"Galnt7",38.1516839122384,34.87790217804,39.4597284443823,46.5542105672097,37.5188206852457,40.2331302815187,38.4449927752383,39.2857715898027,43.2948545042007,48.1830636818736,52.2856190790946
"Galntl6",21.7806255170615,23.7876936513821,24.0948784306405,19.4878090746459,23.550774889007,24.6132091133997,23.2120711095778,25.5357515333718,25.132135053658,29.9516341806241,22.5713874713032
"Hpf1",27.7596207570391,24.9127872700286,25.8408841140202,39.7876101940687,23.8756131633381,25.5598710023766,29.9822585165381,28.2143268690401,27.2440791758141,33.858369073749,35.1427931515226
"Cbr4",22.3500536351546,24.4306042906087,20.952068200557,29.7730416418201,21.2769069686891,22.7198853354459,25.3882027761008,22.6786045086588,22.8089965192862,28.6493892162491,32.8570830278464
"Palld",27.3325496684693,23.3055106719622,25.1424818406683,27.8783935373407,22.7386792031792,22.2465543909574,22.4866938874035,27.3214684238173,25.5545238780892,32.556124109374,23.9999562986008
"Ddx60",56.0886696321714,50.1470298596704,59.3641932349114,45.4715545075071,35.5697910392589,35.9731517811226,36.027068701324,58.2143706285258,51.9538254050409,48.1830636818736,43.7142061153086
"Msmo1",61.9253078426258,61.5586937059416,38.4121250343544,46.5542105672097,64.6428165918951,41.1797921704957,39.6539548121955,51.7857898229217,56.811296886,36.4628590024989,41.1427822261728
"Tmem192",25.4819082846667,21.3767787542826,12.5712409203342,15.9691768806126,23.8756131633381,13.2532664456768,19.1016001839234,16.6071670811439,20.9082468093457,11.7202046793746,14.2856882729767
"March1",44.9848213293557,41.3070085703054,26.1900852506962,21.9237852089767,39.7926886055636,22.7198853354459,24.421033146535,34.8214793636888,36.1142444888699,14.3246946081246,17.4285396930315
"Tma16",104.917130758656,119.420651236331,84.5066750755797,97.4390453732296,111.744366369909,80.9395915075259,96.4751705491829,85.178695674254,96.5158463825353,74.2279629693728,101.142672972675
"Lpl",1767.07780747245,1819.11565369151,1666.38782421763,1746.05356028529,1872.69265151897,1793.92427961125,1675.13779840787,1882.14560252964,1858.93321632183,1716.3588630462,1766.28249807084
"Atp6v1b2",330.268308494004,316.472762159266,317.773034375114,335.352714492865,337.34454789288,396.651331481326,379.855872011946,347.500506880709,369.801415789539,380.255529597489,441.999195165898
"Gatad2a",25.7666223437133,22.8233276925423,26.8884875240481,20.8411291492741,25.0125471234971,26.979863835842,24.6628255539265,24.642893088149,28.0888568246766,20.8359194299994,24.8570975949794
"Sugp1",20.9264833399218,19.7695021562162,25.8408841140202,20.2998011194228,26.3119002208216,24.6132091133997,24.421033146535,22.1428894415252,22.5978021070706,27.3471442518742,23.4285287676818
"Nr2c2ap",11.5309193913855,13.0189404443375,21.3012693372329,16.5105049104639,13.4807883847419,22.7198853354459,23.4538635169693,10.3571579645843,14.5724144428773,18.2314295012495,25.142811360439
"Homer3",37.8669698531919,37.9317277143661,43.6501420844937,37.8929620895893,39.7926886055636,42.599785003961,48.8420662930701,38.9286282117136,39.4933550843197,36.4628590024989,37.999930806118
"Cope",182.928782937412,200.588119438682,219.996716105848,242.785621388297,172.1642853955,212.998925019805,181.586097950968,152.143079065963,160.085364459435,174.500825226245,203.428201007188
"Rex1bd",39.1481831189014,43.717923467405,61.1101989182911,63.0647154776736,41.4168799772192,52.0664038937301,73.746684254388,40.1786300350255,37.170216549948,55.9965334681233,65.9998798211523
"Kxd1",49.9673173626705,49.021936241024,37.3645216243266,38.4342901194406,45.8021966806895,32.186504225215,49.3256511078529,47.5000692858523,43.717243328632,28.6493892162491,35.4285069169822
"Fkbp8",29.3255480817952,26.037880888675,32.8249068475392,36.5396420149611,33.2959231189409,43.0731159484495,40.3793320343698,31.2500455827976,31.4679674201264,29.9516341806241,33.714224324225
"Lrrc25",33.4539019379703,37.9317277143661,32.4757057108633,31.6676897462996,32.4838274331131,33.6064970586804,36.7524459234983,27.6786118019064,36.5366333133011,26.0448992874992,33.1427967933059
"Lsm4",432.195941632671,439.911604890763,749.734840443263,737.018112642511,403.449136719265,741.70959001341,836.359937166977,368.750537877012,385.429802293494,717.536975370604,751.427203158573
"Jund",61.498236754056,67.1841617991738,67.0466182417823,77.680572283658,65.1300740033918,73.3662963957107,103.487150363535,71.9643906849568,67.7934063212119,72.9257180049978,111.999796060137
"Mpv17l2",24.7701231370503,22.6626000327357,31.7773034375114,28.9610495970432,23.0635174775103,29.3465185582843,30.2240509239295,23.5714629538816,20.6970523971301,33.858369073749,30.2856591387106
"Ifi30",227.771247237244,243.823859926667,267.138869557101,296.377096343573,237.781616810388,285.418559526539,253.156650538833,223.214611305697,225.555632246275,239.613073444993,280.285203915802
"Pik3r2",16.94048651327,17.19785959931,26.5392863873721,32.2090177761509,14.6177223449009,26.979863835842,35.5434838865411,20.3571725510796,19.8522747482677,28.6493892162491,30.8570866696296
"2010320M18Rik",21.9229825465848,24.7520596102219,35.6185159409468,37.6222980746636,25.0125471234971,30.7665113917496,48.1166890708958,28.3928985580847,25.7657182903048,24.7426543231243,29.7142316077915
"Ccdc124",22.065339576108,25.3949702494485,30.7297000274835,22.7357772537536,24.5252897120004,24.6132091133997,34.3345218495839,18.2143122825449,19.0074970994052,22.1381643943743,23.9999562986008
"Rpl18a",1182.84455830891,1202.88580599286,957.858717902129,905.912457956109,1083.33564489432,888.442182804832,1012.62660215533,1043.03723570926,1024.92648248237,815.205347698726,872.569839713416
"Haus8",83.563576330164,84.0605660788706,91.1414966724227,91.2137730299399,82.5089216801073,84.2529081189451,78.5825324022167,75.5358244658479,85.3225425351078,80.7391877912476,99.4283903799177
"Myo9b",27.4749066979926,25.8771532288684,15.7140511504177,10.0145685522486,25.0125471234971,13.2532664456768,12.0896203695718,29.464328692352,29.7784121224015,18.2314295012495,16.8571121621125
"Use1",79.0081513854191,89.5253065122962,77.5226523420607,84.9885006866502,76.3369944678158,88.9862175638297,94.5408312900514,80.1786883810064,82.3658207640892,85.9481676487474,84.8569883414815
"Babam1",32.8844738198771,31.8240766417139,29.6820966174557,23.8184333134561,26.6367384951528,26.0332019468651,31.6748053682781,27.857183490951,31.0455785956952,29.9516341806241,29.428517842332
"Mrpl34",67.1925179349871,72.3274469129862,89.395490989043,86.3418207612784,76.1745753306503,86.6195628413874,113.400639066583,68.7501002821547,66.103851023487,102.877352185622,99.1426766144582
"Dda1",34.3080441151099,33.109897920167,45.0469466311975,48.4488586716891,34.4328570790999,36.9198136700996,51.5017827743759,35.0000510527333,28.933634473539,37.7651039668739,41.7142097570919
"Bst2",358.31264331009,360.512140946284,546.499778897861,396.522781866059,362.681933290708,624.323515780273,548.626972371168,350.536225594467,310.878174781383,626.379827864356,529.427607396516
"Mvb12a",34.877472233203,28.2880681259679,36.6661193509747,36.5396420149611,33.4583422561065,38.3398065035649,39.1703699974126,32.6786190951541,32.1015506567732,40.3695938956238,36.8570757442798
"Slc27a1",21.9229825465848,20.8945957748627,19.5552636538532,24.630425358233,22.7386792031792,23.6665472244228,27.5643344426237,27.3214684238173,23.6537741681487,27.3471442518742,29.7142316077915
"Pgls",37.439898764622,37.4495447349462,47.4913545879291,50.072842761243,36.7067249994178,62.0063537279877,60.9316866626419,38.3929131445799,38.0149941988104,53.3920435393734,59.1427494501235
"Colgalt1",167.127152660328,167.638949178321,189.267016078364,190.276802492723,180.447661390943,225.305529576505,186.180153691406,194.821712747612,187.540638047465,217.474909050619,186.856802610535
"Cyp4f18",28.0443348160857,31.8240766417139,20.602867063881,30.3143696716714,26.7991576323183,24.6132091133997,24.9046179613179,33.2143341622877,27.6664680002454,27.3471442518742,29.428517842332
"Tpm4",154.742091091803,144.654893825972,166.219741057752,183.239538104657,142.766421568532,152.412564125283,178.44279665488,146.785928394626,148.680866199792,162.78062054687,153.999719582689
"Rab8a",145.631241202313,141.601068289646,164.822936511048,153.737160477762,138.218685727896,145.785930902444,180.377135914011,131.071619758705,117.00170436745,149.758170903121,158.571139830041
"Fam32a",110.896125998633,117.331191658844,151.204092180686,151.571848358357,95.6648717905181,127.799355011883,178.201004247488,111.607305652849,85.3225425351078,143.246946081246,136.856893655117
"Ap1m1",35.0198292627263,32.4669872809405,35.9677170776228,23.8184333134561,38.0060780967423,23.1932162799343,27.8061268500151,30.0000437594857,29.7784121224015,22.1381643943743,25.714238891358
"Gm10282",28.3290488751323,34.7171745182334,43.6501420844937,39.7876101940687,25.1749662606627,29.3465185582843,44.2480105526328,28.5714702471292,35.2694668400074,29.9516341806241,37.4285032751989
"Klf2",51.8179587464731,59.9514171078752,57.2689864148557,55.7567870746814,68.8657141581998,66.7396631728723,56.579423329596,62.3215194765506,61.6687683669591,78.1346978624977,81.4284231559671
"Smim7",74.4527264406742,72.8096298924061,71.5862330185696,67.1246757015581,63.0186252202394,54.4330586161724,85.1109274017854,63.2143779217734,61.6687683669591,70.3212280762479,64.5713109938546
"Sin3b",82.5670771235011,67.1841617991738,97.7763182692658,90.6724450000886,78.2860241138026,98.9261673980873,95.2662085122258,66.60724001362,68.84937838229,95.0638823993722,91.7141187125103
"Large1",21.3535544284916,22.8233276925423,23.7456772939645,18.9464810447946,22.5762600660136,19.4065687240267,22.9702787021864,24.642893088149,24.4985518170112,16.9291845368745,20.5713911130864
"Tom1",44.4153932112626,41.4677362301121,42.6025386744658,39.2462821642175,50.9996090699876,32.6598351697035,40.8629168491527,41.6072035473819,42.4500768553383,23.4404093587493,41.1427822261728
"Hmox1",224.497035558209,245.10968120512,223.837928609283,251.176205850992,239.405808182044,228.618846187924,206.490715912286,231.071765623658,220.698160765316,178.40756011937,234.571001442277
"Arhgap10",18.6487708675494,19.1265915169897,21.3012693372329,20.0291371044972,25.8246428093249,28.8731876137958,21.5195242578378,18.9285990387231,26.6104959391673,28.6493892162491,21.7142461749246
"4933431K23Rik",26.7631215503762,28.6095234455812,28.2852920707519,20.5704651343485,26.1494810836561,28.3998566693074,28.289711664798,31.071473893753,31.679161832342,36.4628590024989,23.7142425331413
"Lsm6",103.208846404376,109.937719307739,116.283978513091,121.528142701611,95.9897100648493,112.179433843764,154.505348323128,98.3930006635513,95.8822631458885,111.993066936247,120.856922789383
"Abce1",29.0408340227486,28.9309787651945,23.3964761572886,29.5023776268945,29.8851212384641,25.0865400578882,24.6628255539265,27.857183490951,25.3433294658736,16.9291845368745,30.8570866696296
"Anapc10",44.1306791522161,51.7543064577368,49.9357625446607,60.0874113134916,44.8276818576961,42.599785003961,64.8003651809048,42.6786336816493,40.971715969829,41.6718388599988,49.9999089554184
"Smarca5",52.3873868645662,53.2008553959965,55.1737795948,67.3953397164838,49.7002559726631,65.3196703394069,54.886876477856,60.8929459641942,50.6866589317472,62.5077582899981,75.9998616122359
"Il15",21.6382684875382,20.0909574758295,20.2536659272051,19.7584730895716,16.7291711280533,8.04662605630375,18.3762229617491,25.0000364662381,16.0507753283866,19.5336744656244,14.5714020384362
"Zfp330",37.8669698531919,42.1106468693386,38.7613261710304,43.0355783731764,43.6907478975371,45.9131016153802,44.7315953674156,35.535766119867,32.5239394812045,36.4628590024989,45.1427749426063
"Tbc1d9",60.9288086359628,66.0590681805274,68.792623925162,78.2219003135093,57.6587936937758,72.8929654512222,63.1078183291648,81.0715468262292,73.0732666266022,75.5302079337477,95.4283976634842
"Scoc",22.7771247237244,23.6269659915755,32.1265045741873,40.5996022388457,26.7991576323183,33.1331661141919,47.6331042561129,23.9286063319707,25.132135053658,32.556124109374,41.4284959916324
"Ndufb7",309.057111095036,324.991328129018,514.722475460349,516.697604493042,311.357485946389,481.850901489248,616.812431255553,308.929022047085,291.870677681978,470.110432139361,526.85618350738
"Tecr",140.648745168998,146.422898083845,138.632851260352,120.98681467176,148.451091369327,110.28611006581,115.576770733106,128.393044423037,113.411399359784,102.877352185622,103.714096861811
"D830024N08Rik",64.9148054626146,67.1841617991738,55.1737795948,46.5542105672097,61.7192721229149,48.2797563378225,66.7347044400363,70.3572454835557,59.3456298325874,52.0897985749984,43.1427785843896
"Ddx39",51.1061735988567,46.2895660243112,60.7609977816152,62.2527234328967,43.5283287603716,48.2797563378225,44.7315953674156,31.071473893753,36.3254389010855,32.556124109374,50.2856227208779
"Adgre5",18.9334849265959,20.8945957748627,13.968045467038,11.0972246119511,24.8501279863315,15.1465902236306,12.0896203695718,23.3928912648371,24.4985518170112,13.0224496437496,15.1428295693553
"Zswim4",28.3290488751323,20.733868115056,34.9201136675949,26.7957374776381,22.0890026545169,17.5132449460729,24.421033146535,25.1786081552826,25.9769127025204,23.4404093587493,21.1428186440055
"D8Ertd738e",344.076940357762,342.189187728328,436.850621981612,453.362225000443,312.169581632217,407.537943204561,595.292906997715,317.679034810268,293.771427391918,415.416143635613,452.856318253361
"Ier2",34.3080441151099,40.6640979310789,28.6344932074278,36.2689780000355,47.101549778014,50.1730801157763,37.719615553064,36.7857679431789,35.6918556644387,35.160614038124,39.4284996334156
"Nfix",11.815633450432,10.7687532070446,25.8408841140202,28.1490575522663,12.9935309732452,18.9332377795382,24.421033146535,12.3214465440745,10.7709150229963,15.6269395724995,22.8571012367627
"Gadd45gip1",16.3710583951769,15.5905830012437,20.2536659272051,20.0291371044972,14.1304649334042,20.8265615574921,23.4538635169693,15.8928803249656,13.9388312062305,23.4404093587493,25.9999526568176
